,IDP_name,regressor,coef_,p_fdr,p_raw,score (R2),phenotype,confounds,Dataset,data type
99,lh_medialorbitofrontal_area,IDP (dkt),-0.01964841483994459,0.9631058206220411,0.5695787111205619,0.000386060205722516,cbcl_anx_dep,,HCP_Development,dkt
100,lh_medialorbitofrontal_area,IDP (dkt),0.03298697680114532,0.6074214909926617,0.3396335218453592,0.0010881406384795067,dsm5_scale1,,HCP_Development,dkt
101,lh_medialorbitofrontal_area,IDP (dkt),-0.02072674333997299,0.7447886434533327,0.5485808825435838,0.0004295978894811592,upps_neg,,HCP_Development,dkt
102,lh_medialorbitofrontal_thickness,IDP (dkt),0.026521239346839465,0.9209715776711261,0.4426957733787875,0.0007033761364922952,cbcl_anx_dep,,HCP_Development,dkt
103,lh_medialorbitofrontal_thickness,IDP (dkt),-0.0036581396740557577,0.9682341688984856,0.9156891193978149,1.338198587508277e-05,dsm5_scale1,,HCP_Development,dkt
104,lh_medialorbitofrontal_thickness,IDP (dkt),0.0018604300883117472,0.9705777003506713,0.9570625291300139,3.461200113519247e-06,upps_neg,,HCP_Development,dkt
105,lh_medialorbitofrontal_volume,IDP (dkt),0.0004028525314745875,0.9906981617192716,0.9906981617192716,1.622901619757755e-07,cbcl_anx_dep,,HCP_Development,dkt
106,lh_medialorbitofrontal_volume,IDP (dkt),0.041123391232190075,0.5273703142559274,0.2338114591065248,0.001691133306435888,dsm5_scale1,,HCP_Development,dkt
107,lh_medialorbitofrontal_volume,IDP (dkt),-0.0017269118479552989,0.9705777003506713,0.9601413809920618,2.9822245305455297e-06,upps_neg,,HCP_Development,dkt
108,lh_middletemporal_area,IDP (dkt),-0.004186733880973331,0.9845302453136456,0.9035619986167092,1.752874059002263e-05,cbcl_anx_dep,,HCP_Development,dkt
109,lh_middletemporal_area,IDP (dkt),-0.035275169869555444,0.593918224110414,0.30717535264951534,0.0012443376093262959,dsm5_scale1,,HCP_Development,dkt
110,lh_middletemporal_area,IDP (dkt),-0.024426838221621446,0.6726032689266487,0.4795613242989152,0.0005966704255052635,upps_neg,,HCP_Development,dkt
111,lh_middletemporal_thickness,IDP (dkt),0.055809690388494794,0.8525221603392927,0.10601439806184887,0.0031147215412595797,cbcl_anx_dep,,HCP_Development,dkt
112,lh_middletemporal_thickness,IDP (dkt),0.009184694645988188,0.9004610832500084,0.7903878917631313,8.435861574018766e-05,dsm5_scale1,,HCP_Development,dkt
113,lh_middletemporal_thickness,IDP (dkt),0.011976502664049985,0.8473301627001733,0.7288861614625146,0.00014343661606208702,upps_neg,,HCP_Development,dkt
114,lh_middletemporal_volume,IDP (dkt),0.02202245629500282,0.9279902416545477,0.523865458998535,0.00048498858126522215,cbcl_anx_dep,,HCP_Development,dkt
115,lh_middletemporal_volume,IDP (dkt),-0.026248742764753665,0.6934680186501737,0.44739872170978945,0.0006889964967303763,dsm5_scale1,,HCP_Development,dkt
116,lh_middletemporal_volume,IDP (dkt),-0.014621034199555679,0.8187652751152644,0.6721862443341184,0.0002137746410645347,upps_neg,,HCP_Development,dkt
117,lh_parahippocampal_area,IDP (dkt),-0.09147936870027494,0.21202401462870873,0.007979398400005167,0.008368474897800682,cbcl_anx_dep,,HCP_Development,dkt
118,lh_parahippocampal_area,IDP (dkt),-0.07225149735041918,0.23430379988891437,0.03628975407241586,0.005220278869377815,dsm5_scale1,,HCP_Development,dkt
119,lh_parahippocampal_area,IDP (dkt),-0.07820822574120592,0.31092866221816645,0.023403232640077043,0.0061165265735873,upps_neg,,HCP_Development,dkt
120,lh_parahippocampal_thickness,IDP (dkt),0.0331731899860603,0.9209715776711261,0.3369128150947711,0.0011004605338511553,cbcl_anx_dep,,HCP_Development,dkt
121,lh_parahippocampal_thickness,IDP (dkt),0.01786694136132201,0.8128132884779312,0.6050840359373377,0.0003192275936090283,dsm5_scale1,,HCP_Development,dkt
122,lh_parahippocampal_thickness,IDP (dkt),0.032948292838122256,0.5805255920205192,0.3402004813453581,0.0010855900009467678,upps_neg,,HCP_Development,dkt
123,lh_parahippocampal_volume,IDP (dkt),-0.05630648832692837,0.8525221603392927,0.10293656957213981,0.0031704206277104463,cbcl_anx_dep,,HCP_Development,dkt
124,lh_parahippocampal_volume,IDP (dkt),-0.04907156504834745,0.4187055662798813,0.15532625845866566,0.0024080184962944617,dsm5_scale1,,HCP_Development,dkt
125,lh_parahippocampal_volume,IDP (dkt),-0.05096810300608936,0.41320286282158686,0.13995580837505361,0.0025977475240394066,upps_neg,,HCP_Development,dkt
126,lh_paracentral_area,IDP (dkt),-0.07205781443555785,0.526442038842545,0.03679433604813487,0.005192328621229203,cbcl_anx_dep,,HCP_Development,dkt
127,lh_paracentral_area,IDP (dkt),-0.08982295438408253,0.13056644408495013,0.00919529517750095,0.008068163134285045,dsm5_scale1,,HCP_Development,dkt
128,lh_paracentral_area,IDP (dkt),-0.046139121599604704,0.4378583137568478,0.18156267422826455,0.002128818541983102,upps_neg,,HCP_Development,dkt
129,lh_paracentral_thickness,IDP (dkt),-0.017335698922061216,0.9657573412375128,0.6158604096295517,0.00030052645711631243,cbcl_anx_dep,,HCP_Development,dkt
130,lh_paracentral_thickness,IDP (dkt),-0.07891127529110616,0.17363102497020988,0.022182529352088087,0.006226989368068869,dsm5_scale1,,HCP_Development,dkt
131,lh_paracentral_thickness,IDP (dkt),0.04602088313366264,0.4378583137568478,0.18268550958257412,0.0021179216844022797,upps_neg,,HCP_Development,dkt
132,lh_paracentral_volume,IDP (dkt),-0.07749944149352268,0.4175258498287963,0.024692388968369672,0.0060061634318078205,cbcl_anx_dep,,HCP_Development,dkt
133,lh_paracentral_volume,IDP (dkt),-0.1116413985997716,0.08083607416521232,0.0011911386442329253,0.01246380188131313,dsm5_scale1,,HCP_Development,dkt
134,lh_paracentral_volume,IDP (dkt),-0.019775086128099948,0.7589880661954175,0.5670923695038872,0.00039105403137373873,upps_neg,,HCP_Development,dkt
135,lh_parsopercularis_area,IDP (dkt),0.004764398592380027,0.9845302453136456,0.8903348244526208,2.269949394706483e-05,cbcl_anx_dep,,HCP_Development,dkt
136,lh_parsopercularis_area,IDP (dkt),0.029525193786835414,0.6641114695418793,0.39275409489035873,0.0008717370681504688,dsm5_scale1,,HCP_Development,dkt
137,lh_parsopercularis_area,IDP (dkt),-0.08675469826803596,0.28492706924880856,0.011890088757533945,0.007526377671578155,upps_neg,,HCP_Development,dkt
138,lh_parsopercularis_thickness,IDP (dkt),-0.009166313394126463,0.981145814995647,0.7907976460718984,8.402130123930096e-05,cbcl_anx_dep,,HCP_Development,dkt
139,lh_parsopercularis_thickness,IDP (dkt),-0.0809871882933318,0.17363102497020988,0.018895124408278452,0.006558924667659727,dsm5_scale1,,HCP_Development,dkt
140,lh_parsopercularis_thickness,IDP (dkt),-0.008619552832543351,0.8730627909612211,0.8030119389196371,7.429669103298231e-05,upps_neg,,HCP_Development,dkt
141,lh_parsopercularis_volume,IDP (dkt),-0.001214180578614985,0.9867497383673428,0.9719697746857645,1.4742344772722404e-06,cbcl_anx_dep,,HCP_Development,dkt
142,lh_parsopercularis_volume,IDP (dkt),-0.006381144244675228,0.9123494386585032,0.853488184551503,4.0719001871414306e-05,dsm5_scale1,,HCP_Development,dkt
143,lh_parsopercularis_volume,IDP (dkt),-0.08363996366691599,0.28492706924880856,0.015318659637032717,0.006995643522203054,upps_neg,,HCP_Development,dkt
144,lh_parsorbitalis_area,IDP (dkt),-0.0365850768000972,0.9209715776711261,0.28954883466360837,0.0013384678444688936,cbcl_anx_dep,,HCP_Development,dkt
145,lh_parsorbitalis_area,IDP (dkt),-0.019133525578616827,0.7932379918135288,0.5797381984220373,0.000366091801067725,dsm5_scale1,,HCP_Development,dkt
146,lh_parsorbitalis_area,IDP (dkt),-0.02562191579341723,0.670223814637376,0.4583238988220937,0.000656482568925143,upps_neg,,HCP_Development,dkt
147,lh_parsorbitalis_thickness,IDP (dkt),0.02318536437009623,0.9209715776711261,0.5021789575424096,0.0005375611209740283,cbcl_anx_dep,,HCP_Development,dkt
148,lh_parsorbitalis_thickness,IDP (dkt),-0.04643207091764513,0.4346643499079769,0.1788027575945237,0.0021559372097013085,dsm5_scale1,,HCP_Development,dkt
149,lh_parsorbitalis_thickness,IDP (dkt),0.006328712604685565,0.8881017737742405,0.8546785887397261,4.005260323280968e-05,upps_neg,,HCP_Development,dkt
150,lh_parsorbitalis_volume,IDP (dkt),-0.008298483080200696,0.981145814995647,0.8102070951606282,6.886482143231287e-05,cbcl_anx_dep,,HCP_Development,dkt
151,lh_parsorbitalis_volume,IDP (dkt),-0.03717911437968964,0.5635677622547179,0.28178388112735897,0.001382286546058209,dsm5_scale1,,HCP_Development,dkt
152,lh_parsorbitalis_volume,IDP (dkt),-0.03367366331465109,0.5805255920205192,0.32967008404723286,0.00113391560102849,upps_neg,,HCP_Development,dkt
153,lh_parstriangularis_area,IDP (dkt),-0.04745224223436289,0.9209715776711261,0.16943462694226286,0.002251715293068668,cbcl_anx_dep,,HCP_Development,dkt
154,lh_parstriangularis_area,IDP (dkt),-0.055414401778698025,0.4118136431029567,0.10851501450024603,0.00307075592449102,dsm5_scale1,,HCP_Development,dkt
155,lh_parstriangularis_area,IDP (dkt),-0.07586025451917612,0.33621676857285654,0.027911096539843472,0.005754778215714351,upps_neg,,HCP_Development,dkt
156,lh_parstriangularis_thickness,IDP (dkt),0.006334536151572589,0.981145814995647,0.8545463549962087,4.0126348255564714e-05,cbcl_anx_dep,,HCP_Development,dkt
157,lh_parstriangularis_thickness,IDP (dkt),-0.07020007697259388,0.23641373331187387,0.041944372039203426,0.00492805080695824,dsm5_scale1,,HCP_Development,dkt
158,lh_parstriangularis_thickness,IDP (dkt),0.04131060234960883,0.5034182363883185,0.23168771160614665,0.0017065658664876526,upps_neg,,HCP_Development,dkt
159,lh_parstriangularis_volume,IDP (dkt),-0.030408300733584505,0.9209715776711261,0.378746937143394,0.0009246647535040564,cbcl_anx_dep,,HCP_Development,dkt
160,lh_parstriangularis_volume,IDP (dkt),-0.07177625584706393,0.23430379988891437,0.037538482591407796,0.0051518309034231935,dsm5_scale1,,HCP_Development,dkt
161,lh_parstriangularis_volume,IDP (dkt),-0.03748258129408061,0.5427346582007715,0.27787203510584213,0.0014049439004673037,upps_neg,,HCP_Development,dkt
162,lh_pericalcarine_area,IDP (dkt),-0.008994476148906425,0.981145814995647,0.7946310144877926,8.09006011932567e-05,cbcl_anx_dep,,HCP_Development,dkt
163,lh_pericalcarine_area,IDP (dkt),-0.0007053511753603498,0.9921681366394616,0.9837142487356965,4.975202807511181e-07,dsm5_scale1,,HCP_Development,dkt
164,lh_pericalcarine_area,IDP (dkt),-0.07019017918151492,0.33819851529330264,0.041973363611294,0.00492666125353336,upps_neg,,HCP_Development,dkt
165,lh_pericalcarine_thickness,IDP (dkt),0.028759805841817348,0.9209715776711261,0.4051440847782346,0.0008271264320589555,cbcl_anx_dep,,HCP_Development,dkt
166,lh_pericalcarine_thickness,IDP (dkt),0.025380996122572674,0.6994845603146432,0.4625623705306512,0.0006441949641743383,dsm5_scale1,,HCP_Development,dkt
167,lh_pericalcarine_thickness,IDP (dkt),-0.009181075519984132,0.8666562449342271,0.7904685646411531,8.429214770366844e-05,upps_neg,,HCP_Development,dkt
168,lh_pericalcarine_volume,IDP (dkt),0.0007155431758022211,0.9887950629347629,0.9834789604458665,5.120020363236222e-07,cbcl_anx_dep,,HCP_Development,dkt
