,IDP_name,regressor,coef_,p_fdr,p_raw,score (R2),phenotype,confounds,Dataset,data type
25,FS_L_Caudate,hm,0.07628997891808664,0.019038061734717004,0.017911939009016553,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
26,FS_L_Caudate,age,0.047834710007291455,0.3261259728508528,0.12229723981906981,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
27,FS_L_Caudate,sex,-0.009483887186699519,0.8501525947507664,0.8010530537988543,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
28,FS_L_Caudate,FS_IntraCranial_Vol,-0.07448090610679327,0.10639769710639241,0.07941612524098107,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
29,FS_L_Caudate,dummy_MGH,0.04049885083401177,0.2808248608747601,0.26146189230546835,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
30,FS_L_Caudate,dummy_UCLA,0.05957938218264738,0.11886959556133392,0.10988776896629249,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
31,FS_L_Caudate,dummy_UMinn,-0.02893262663663188,0.49074794074767647,0.4431856085498773,0.01913210041685487,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
32,FS_L_Putamen,IDP (aseg),0.006310217864155308,0.9600550578153113,0.863521855390111,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
33,FS_L_Putamen,hm,-0.03837616556841409,0.23183259739646678,0.22167559655648317,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
34,FS_L_Putamen,age,-0.22921070487175127,5.178812934047983e-10,2.5894064670239914e-10,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
35,FS_L_Putamen,sex,-0.06320776569454575,0.12445092798317349,0.08705496255144118,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
36,FS_L_Putamen,FS_IntraCranial_Vol,0.012729986827925793,0.9179960874403129,0.7432372685998212,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
37,FS_L_Putamen,dummy_MGH,-0.029377313871650358,0.41519498295725965,0.4034161217600163,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
38,FS_L_Putamen,dummy_UCLA,0.03607640853231661,0.34277046431096636,0.32078097639003533,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
39,FS_L_Putamen,dummy_UMinn,0.05131696021621711,0.18796511092339774,0.16299177111359686,0.06757560352598302,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
40,FS_L_Putamen,IDP (aseg),0.03015112719557947,0.9909476858453259,0.423189375281098,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
41,FS_L_Putamen,hm,0.0755665482976186,0.019038061734717004,0.019038061734717004,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
42,FS_L_Putamen,age,0.06409126714756697,0.3261259728508528,0.08218251674874377,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
43,FS_L_Putamen,sex,-0.013185073966914995,0.8501525947507664,0.7275927610827719,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
44,FS_L_Putamen,FS_IntraCranial_Vol,-0.08744243623764156,0.10639769710639241,0.02837084880970142,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
45,FS_L_Putamen,dummy_MGH,0.03990682889606584,0.2808248608747601,0.26837935628523857,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
46,FS_L_Putamen,dummy_UCLA,0.058754645444711956,0.11886959556133392,0.11492201488569687,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
47,FS_L_Putamen,dummy_UMinn,-0.028658183346155715,0.49074794074767647,0.4472270529062752,0.019670821417867357,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
48,FS_L_Pallidum,IDP (aseg),-0.0018289735322186374,0.9600550578153113,0.9600550578153113,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
49,FS_L_Pallidum,hm,-0.03829022596839714,0.23183259739646678,0.2229188019649322,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
50,FS_L_Pallidum,age,-0.23344185274071155,6.806441125003662e-11,2.9778179921891024e-11,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
51,FS_L_Pallidum,sex,-0.062199882198705446,0.12445092798317349,0.08984583152499015,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
52,FS_L_Pallidum,FS_IntraCranial_Vol,0.015663340059614003,0.9179960874403129,0.6995409732980242,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
53,FS_L_Pallidum,dummy_MGH,-0.02915822419921839,0.41519498295725965,0.40713158407762196,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
54,FS_L_Pallidum,dummy_UCLA,0.036280279680332476,0.34277046431096636,0.3178539068884041,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
55,FS_L_Pallidum,dummy_UMinn,0.051261417576718746,0.18796511092339774,0.16351291054019756,0.0675531631125329,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
56,FS_L_Pallidum,IDP (aseg),-0.0031285380661565257,0.9909476858453259,0.933430455932555,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
57,FS_L_Pallidum,hm,0.07617264397982414,0.019038061734717004,0.01818394345471308,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
58,FS_L_Pallidum,age,0.04653707381915516,0.3407713002058511,0.192095322314922,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
59,FS_L_Pallidum,sex,-0.008759808735717257,0.8501525947507664,0.8157174795522542,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
60,FS_L_Pallidum,FS_IntraCranial_Vol,-0.0760176926476996,0.10639769710639241,0.06801157284055614,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
61,FS_L_Pallidum,dummy_MGH,0.040747132529366716,0.2808248608747601,0.2587684213742192,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
62,FS_L_Pallidum,dummy_UCLA,0.05968421858853065,0.11886959556133392,0.10924480480683552,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
63,FS_L_Pallidum,dummy_UMinn,-0.02882532858946345,0.49074794074767647,0.4447767999713057,0.019117052635426734,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
64,FS_L_Hippocampus,IDP (aseg),-0.013886788861598264,0.9600550578153113,0.7307459291085538,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
65,FS_L_Hippocampus,hm,-0.038342180702344505,0.23183259739646678,0.22191530619228717,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
66,FS_L_Hippocampus,age,-0.24166558972655602,3.2175900731668994e-09,2.2120931753022433e-09,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
67,FS_L_Hippocampus,sex,-0.06146374521981023,0.12445092798317349,0.09366929599905105,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
68,FS_L_Hippocampus,FS_IntraCranial_Vol,0.020187466640850468,0.9179960874403129,0.6144410331260843,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
69,FS_L_Hippocampus,dummy_MGH,-0.02948391306175659,0.41519498295725965,0.40165281807769215,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
70,FS_L_Hippocampus,dummy_UCLA,0.03670445864369682,0.34277046431096636,0.31248885443819385,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
71,FS_L_Hippocampus,dummy_UMinn,0.05142874115764955,0.18796511092339774,0.16208271693493548,0.0676493652189939,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
72,FS_L_Hippocampus,IDP (aseg),0.03241676249012023,0.9909476858453259,0.4334329564708572,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
73,FS_L_Hippocampus,hm,0.0765516615304349,0.019038061734717004,0.017500388151126423,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
74,FS_L_Hippocampus,age,0.06924542419204403,0.3261259728508528,0.09223511297801967,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
75,FS_L_Hippocampus,sex,-0.010993187973771449,0.8501525947507664,0.7698500006246389,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
76,FS_L_Hippocampus,FS_IntraCranial_Vol,-0.0899954108198517,0.10639769710639241,0.028683718560528426,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
77,FS_L_Hippocampus,dummy_MGH,0.04123506851356078,0.2808248608747601,0.2527458842590278,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
78,FS_L_Hippocampus,dummy_UCLA,0.05863528585213033,0.11886959556133392,0.11572184778305505,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
79,FS_L_Hippocampus,dummy_UMinn,-0.02908637669323355,0.49074794074767647,0.44049895325868293,0.01964653380287651,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
80,FS_L_Amygdala,IDP (aseg),-0.07009316948447461,0.8023624689798883,0.09199218444416934,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
81,FS_L_Amygdala,hm,-0.040436839644492496,0.23183259739646678,0.19752358206224452,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
82,FS_L_Amygdala,age,-0.2786879987757196,3.16878375391146e-11,1.1882939077167975e-11,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
83,FS_L_Amygdala,sex,-0.051442372841035734,0.16550211560194317,0.16550211560194317,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
84,FS_L_Amygdala,FS_IntraCranial_Vol,0.03798325382551035,0.9179960874403129,0.3344291489044311,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
85,FS_L_Amygdala,dummy_MGH,-0.030290149889265178,0.41519498295725965,0.38830254026176303,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
86,FS_L_Amygdala,dummy_UCLA,0.03724218311443219,0.34277046431096636,0.3046345547368414,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
87,FS_L_Amygdala,dummy_UMinn,0.04907168835565488,0.18796511092339774,0.18190617023683386,0.06990446858030441,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
88,FS_L_Amygdala,IDP (aseg),0.057694551833372736,0.9909476858453259,0.1763928804347783,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
89,FS_L_Amygdala,hm,0.07810098973051362,0.019038061734717004,0.015379432946280636,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
90,FS_L_Amygdala,age,0.08597908075483786,0.3166482492756977,0.03958103115946221,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
91,FS_L_Amygdala,sex,-0.017937015754204512,0.8501525947507664,0.6373352709571467,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
92,FS_L_Amygdala,FS_IntraCranial_Vol,-0.09652969833357489,0.10639769710639241,0.01693742006648069,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
93,FS_L_Amygdala,dummy_MGH,0.04150824618709367,0.2808248608747601,0.24933092872981244,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
94,FS_L_Amygdala,dummy_UCLA,0.05885566631773218,0.11886959556133392,0.11398879616040247,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
95,FS_L_Amygdala,dummy_UMinn,-0.026941790568705302,0.49074794074767647,0.4749436443973236,0.02070541376430013,sadRawScore,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
96,FS_L_Accumbens-area,IDP (aseg),-0.0066996651301659054,0.9600550578153113,0.8739435952869106,0.06757197102866008,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
97,FS_L_Accumbens-area,hm,-0.038246596583804485,0.23183259739646678,0.22306538209861992,0.06757197102866008,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
98,FS_L_Accumbens-area,age,-0.23743383035588556,4.655122255923873e-08,4.073231973933389e-08,0.06757197102866008,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
99,FS_L_Accumbens-area,sex,-0.06165568639654199,0.12445092798317349,0.09407337957186002,0.06757197102866008,neo_n,"['hm', 'age', 'sex', 'FS_IntraCranial_Vol', 'dummy_MGH', 'dummy_UCLA', 'dummy_UMinn']",HCP_Aging,aseg
